image_name,x,y,z
processed_6731.png,1.030499541,1,1.014586554
processed_1613.png,1.030499541,1,1.014586554
processed_1797.png,1.030499541,1,1.014586554
processed_4263.png,1.030499541,1,1.014586554
processed_2710.png,0.929072421,1,0.966143352
processed_514.png,1.030499541,1,1.014586554
processed_6262.png,1.030499541,1,1.014586554
processed_9432.png,1.030499541,1,1.014586554
processed_6018.png,0.961529099,1,0.981354774
processed_5812.png,1.030499541,1,1.014586554
processed_6918.png,0.916901166,1,0.960513471
processed_922.png,0.965586184,1,0.983276023
processed_6518.png,0.929072421,1,0.966143352
processed_4064.png,1.030499541,1,1.014586554
processed_7606.png,1.030499541,1,1.014586554
processed_9678.png,1.030499541,1,1.014586554
processed_7393.png,1.030499541,1,1.014586554
processed_1679.png,1.030499541,1,1.014586554
processed_384.png,1.030499541,1,1.014586554
processed_1870.png,1.030499541,1,1.014586554
processed_3464.png,1.030499541,1,1.014586554
processed_1028.png,1.030499541,1,1.014586554
processed_8293.png,1.030499541,1,1.014586554
processed_5642.png,1.030499541,1,1.014586554
processed_9956.png,1.030499541,1,1.014586554
processed_1293.png,1.030499541,1,1.014586554
processed_8663.png,1.030499541,1,1.014586554
processed_1398.png,0.957472014,1,0.97943787
processed_1226.png,1.030499541,1,1.014586554
processed_5374.png,1.030499541,1,1.014586554
processed_2746.png,1.030499541,1,1.014586554
processed_6114.png,0.961529099,1,0.981354774
processed_3617.png,0.864159064,1,0.936608759
processed_1437.png,1.030499541,1,1.014586554
processed_6805.png,1.030499541,1,1.014586554
processed_960.png,1.030499541,1,1.014586554
processed_5044.png,1.030499541,1,1.014586554
processed_949.png,1.030499541,1,1.014586554
processed_5366.png,1.030499541,1,1.014586554
processed_330.png,0.957472014,1,0.97943787
processed_6860.png,0.957472014,1,0.97943787
processed_4478.png,1.030499541,1,1.014586554
processed_202.png,0.880387403,1,0.943877
processed_5672.png,0.957472014,1,0.97943787
processed_9630.png,1.030499541,1,1.014586554
processed_6974.png,0.916901166,1,0.960513471
processed_4011.png,1.030499541,1,1.014586554
processed_5778.png,0.868216148,1,0.938418395
processed_6408.png,0.973700353,1,0.987131453
processed_3678.png,1.030499541,1,1.014586554
processed_4031.png,0.969643269,1,0.985201591
processed_516.png,0.977757438,1,0.989065584
processed_6763.png,1.030499541,1,1.014586554
processed_4947.png,0.973700353,1,0.987131453
processed_9799.png,0.953414929,1,0.977525336
processed_2796.png,1.030499541,1,1.014586554
processed_3970.png,1.030499541,1,1.014586554
processed_7356.png,0.953414929,1,0.977525336
processed_6855.png,1.030499541,1,1.014586554
processed_6903.png,1.030499541,1,1.014586554
processed_7060.png,1.030499541,1,1.014586554
processed_3994.png,1.030499541,1,1.014586554
processed_8367.png,1.030499541,1,1.014586554
processed_2479.png,1.030499541,1,1.014586554
processed_3206.png,1.030499541,1,1.014586554
processed_9734.png,0.973700353,1,0.987131453
processed_2513.png,1.030499541,1,1.014586554
processed_367.png,1.030499541,1,1.014586554
processed_8550.png,0.920958251,1,0.9623855
processed_4979.png,1.030499541,1,1.014586554
processed_8780.png,1.030499541,1,1.014586554
processed_5342.png,1.030499541,1,1.014586554
processed_4959.png,1.030499541,1,1.014586554
processed_7289.png,1.030499541,1,1.014586554
processed_1908.png,1.030499541,1,1.014586554
processed_8262.png,1.030499541,1,1.014586554
processed_2400.png,0.973700353,1,0.987131453
processed_1843.png,1.030499541,1,1.014586554
processed_3738.png,1.030499541,1,1.014586554
processed_4882.png,0.977757438,1,0.989065584
processed_4995.png,0.920958251,1,0.9623855
processed_4019.png,1.030499541,1,1.014586554
processed_3392.png,1.030499541,1,1.014586554
processed_8684.png,1.030499541,1,1.014586554
processed_4971.png,1.030499541,1,1.014586554
processed_1963.png,0.920958251,1,0.9623855
processed_2271.png,0.961529099,1,0.981354774
processed_9319.png,0.925015336,1,0.964262136
processed_1419.png,0.973700353,1,0.987131453
processed_2484.png,1.030499541,1,1.014586554
processed_7203.png,1.030499541,1,1.014586554
processed_2589.png,1.030499541,1,1.014586554
processed_8292.png,1.030499541,1,1.014586554
processed_7547.png,1.030499541,1,1.014586554
processed_1105.png,1.030499541,1,1.014586554
processed_5242.png,1.030499541,1,1.014586554
processed_555.png,0.973700353,1,0.987131453
processed_5227.png,1.030499541,1,1.014586554
processed_5435.png,1.030499541,1,1.014586554
processed_5153.png,0.977757438,1,0.989065584
processed_4669.png,0.876330318,1,0.942052544
processed_5206.png,0.973700353,1,0.987131453
processed_6573.png,1.030499541,1,1.014586554
processed_961.png,1.030499541,1,1.014586554
processed_9477.png,0.916901166,1,0.960513471
processed_1917.png,0.957472014,1,0.97943787
processed_286.png,0.961529099,1,0.981354774
processed_1220.png,1.030499541,1,1.014586554
processed_1329.png,1.030499541,1,1.014586554
processed_9912.png,1.030499541,1,1.014586554
processed_1350.png,1.030499541,1,1.014586554
processed_7787.png,1.030499541,1,1.014586554
processed_4516.png,0.961529099,1,0.981354774
processed_5521.png,0.94530076,1,0.973713481
processed_4398.png,1.030499541,1,1.014586554
processed_6074.png,0.929072421,1,0.966143352
processed_9024.png,0.864159064,1,0.936608759
processed_173.png,0.953414929,1,0.977525336
processed_5132.png,0.973700353,1,0.987131453
processed_5028.png,1.030499541,1,1.014586554
processed_1947.png,0.973700353,1,0.987131453
processed_7753.png,0.973700353,1,0.987131453
processed_593.png,1.030499541,1,1.014586554
processed_3699.png,0.949357845,1,0.975617197
processed_5253.png,0.973700353,1,0.987131453
processed_9864.png,1.030499541,1,1.014586554
processed_3056.png,0.94530076,1,0.973713481
processed_5707.png,1.030499541,1,1.014586554
processed_6888.png,0.884444488,1,0.945706339
processed_5323.png,1.030499541,1,1.014586554
processed_5644.png,1.030499541,1,1.014586554
processed_5332.png,0.977757438,1,0.989065584
processed_2956.png,1.030499541,1,1.014586554
processed_5459.png,1.030499541,1,1.014586554
processed_8990.png,0.957472014,1,0.97943787
processed_7941.png,0.957472014,1,0.97943787
processed_8690.png,1.030499541,1,1.014586554
processed_4292.png,1.030499541,1,1.014586554
processed_9526.png,0.949357845,1,0.975617197
processed_685.png,0.953414929,1,0.977525336
processed_9652.png,1.030499541,1,1.014586554
processed_6061.png,1.030499541,1,1.014586554
processed_6175.png,0.957472014,1,0.97943787
processed_6804.png,1.030499541,1,1.014586554
processed_1759.png,1.030499541,1,1.014586554
processed_5381.png,1.030499541,1,1.014586554
processed_5649.png,1.030499541,1,1.014586554
processed_6933.png,1.030499541,1,1.014586554
processed_9026.png,0.916901166,1,0.960513471
processed_9440.png,1.030499541,1,1.014586554
processed_6847.png,0.920958251,1,0.9623855
processed_4806.png,1.030499541,1,1.014586554
processed_5118.png,1.030499541,1,1.014586554
processed_2844.png,0.916901166,1,0.960513471
processed_9873.png,1.030499541,1,1.014586554
processed_7386.png,1.030499541,1,1.014586554
processed_3515.png,1.030499541,1,1.014586554
processed_7225.png,1.030499541,1,1.014586554
processed_6682.png,1.030499541,1,1.014586554
processed_6440.png,1.030499541,1,1.014586554
processed_3282.png,1.030499541,1,1.014586554
processed_568.png,1.030499541,1,1.014586554
processed_796.png,1.030499541,1,1.014586554
processed_2865.png,1.030499541,1,1.014586554
processed_9894.png,1.030499541,1,1.014586554
processed_5824.png,1.030499541,1,1.014586554
processed_5173.png,0.884444488,1,0.945706339
processed_2778.png,0.949357845,1,0.975617197
processed_4380.png,0.957472014,1,0.97943787
processed_1888.png,1.030499541,1,1.014586554
processed_8956.png,0.961529099,1,0.981354774
processed_1169.png,0.920958251,1,0.9623855
processed_7377.png,1.030499541,1,1.014586554
processed_6803.png,0.977757438,1,0.989065584
processed_7019.png,1.030499541,1,1.014586554
processed_7773.png,1.030499541,1,1.014586554
processed_5678.png,0.900672827,1,0.95307196
processed_3375.png,1.030499541,1,1.014586554
processed_8049.png,0.973700353,1,0.987131453
processed_2836.png,1.030499541,1,1.014586554
processed_1431.png,0.977757438,1,0.989065584
processed_7064.png,1.030499541,1,1.014586554
processed_4660.png,1.030499541,1,1.014586554
processed_1956.png,0.961529099,1,0.981354774
processed_1317.png,0.969643269,1,0.985201591
processed_8842.png,1.030499541,1,1.014586554
processed_7816.png,1.030499541,1,1.014586554
processed_4835.png,0.953414929,1,0.977525336
processed_6398.png,0.920958251,1,0.9623855
processed_5952.png,0.920958251,1,0.9623855
processed_4353.png,1.030499541,1,1.014586554
processed_5881.png,0.925015336,1,0.964262136
processed_1704.png,1.030499541,1,1.014586554
processed_7637.png,1.030499541,1,1.014586554
processed_815.png,1.030499541,1,1.014586554
processed_5950.png,1.030499541,1,1.014586554
processed_7774.png,1.030499541,1,1.014586554
processed_3756.png,0.949357845,1,0.975617197
processed_5031.png,1.030499541,1,1.014586554
processed_8207.png,1.030499541,1,1.014586554
processed_1099.png,1.030499541,1,1.014586554
processed_9906.png,1.030499541,1,1.014586554
processed_4166.png,1.030499541,1,1.014586554
processed_605.png,0.969643269,1,0.985201591
processed_7600.png,1.030499541,1,1.014586554
processed_5726.png,1.030499541,1,1.014586554
processed_1146.png,1.030499541,1,1.014586554
processed_3769.png,1.030499541,1,1.014586554
processed_2922.png,1.030499541,1,1.014586554
processed_6325.png,0.973700353,1,0.987131453
processed_5953.png,1.030499541,1,1.014586554
processed_278.png,1.030499541,1,1.014586554
processed_6730.png,1.030499541,1,1.014586554
processed_3420.png,0.969643269,1,0.985201591
processed_4059.png,1.030499541,1,1.014586554
processed_1954.png,0.957472014,1,0.97943787
processed_255.png,0.953414929,1,0.977525336
processed_967.png,1.030499541,1,1.014586554
processed_1066.png,1.030499541,1,1.014586554
processed_2644.png,1.030499541,1,1.014586554
processed_8318.png,1.030499541,1,1.014586554
processed_1802.png,0.925015336,1,0.964262136
processed_585.png,0.973700353,1,0.987131453
processed_1354.png,1.030499541,1,1.014586554
processed_8829.png,1.030499541,1,1.014586554
processed_4034.png,1.030499541,1,1.014586554
processed_8196.png,1.030499541,1,1.014586554
processed_1539.png,0.916901166,1,0.960513471
processed_9007.png,0.925015336,1,0.964262136
processed_6011.png,1.030499541,1,1.014586554
processed_6542.png,0.880387403,1,0.943877
processed_7745.png,0.973700353,1,0.987131453
processed_6034.png,0.94530076,1,0.973713481
processed_9461.png,1.030499541,1,1.014586554
processed_7990.png,1.030499541,1,1.014586554
processed_2519.png,1.030499541,1,1.014586554
processed_8354.png,0.973700353,1,0.987131453
processed_4747.png,1.030499541,1,1.014586554
processed_6250.png,1.030499541,1,1.014586554
processed_5808.png,0.973700353,1,0.987131453
processed_7066.png,1.030499541,1,1.014586554
processed_5579.png,0.880387403,1,0.943877
processed_8553.png,1.030499541,1,1.014586554
processed_8962.png,1.030499541,1,1.014586554
processed_1141.png,1.030499541,1,1.014586554
processed_9272.png,1.030499541,1,1.014586554
processed_58.png,1.030499541,1,1.014586554
processed_8539.png,0.933129505,1,0.968029121
processed_2945.png,0.961529099,1,0.981354774
processed_2702.png,1.030499541,1,1.014586554
processed_6512.png,1.030499541,1,1.014586554
processed_8845.png,1.030499541,1,1.014586554
processed_4155.png,0.925015336,1,0.964262136
processed_1949.png,0.969643269,1,0.985201591
processed_517.png,1.030499541,1,1.014586554
processed_1092.png,1.030499541,1,1.014586554
processed_2451.png,0.949357845,1,0.975617197
processed_5536.png,0.965586184,1,0.983276023
processed_1021.png,0.965586184,1,0.983276023
processed_2097.png,1.030499541,1,1.014586554
processed_7729.png,0.961529099,1,0.981354774
processed_9723.png,0.941243675,1,0.971814212
processed_4317.png,1.030499541,1,1.014586554
processed_311.png,0.916901166,1,0.960513471
processed_6240.png,0.957472014,1,0.97943787
processed_397.png,0.961529099,1,0.981354774
processed_2492.png,1.030499541,1,1.014586554
processed_5742.png,0.94530076,1,0.973713481
processed_930.png,1.030499541,1,1.014586554
processed_1530.png,1.030499541,1,1.014586554
processed_6381.png,0.953414929,1,0.977525336
processed_9236.png,0.94530076,1,0.973713481
processed_3455.png,0.920958251,1,0.9623855
processed_2443.png,1.030499541,1,1.014586554
processed_2619.png,0.957472014,1,0.97943787
processed_2832.png,0.961529099,1,0.981354774
processed_7567.png,1.030499541,1,1.014586554
processed_2288.png,0.969643269,1,0.985201591
processed_2125.png,1.030499541,1,1.014586554
processed_9116.png,1.030499541,1,1.014586554
processed_2826.png,0.880387403,1,0.943877
processed_1687.png,1.030499541,1,1.014586554
processed_9744.png,1.030499541,1,1.014586554
processed_4244.png,1.030499541,1,1.014586554
processed_8654.png,0.965586184,1,0.983276023
processed_4842.png,1.030499541,1,1.014586554
processed_2970.png,1.030499541,1,1.014586554
processed_3059.png,0.93718659,1,0.969919416
processed_2781.png,0.965586184,1,0.983276023
processed_1218.png,1.030499541,1,1.014586554
processed_4682.png,1.030499541,1,1.014586554
processed_407.png,0.977757438,1,0.989065584
processed_9493.png,1.030499541,1,1.014586554
processed_7737.png,0.868216148,1,0.938418395
processed_1913.png,0.920958251,1,0.9623855
processed_5177.png,1.030499541,1,1.014586554
processed_7996.png,0.973700353,1,0.987131453
processed_4712.png,1.030499541,1,1.014586554
processed_663.png,1.030499541,1,1.014586554
processed_4623.png,1.030499541,1,1.014586554
processed_7593.png,1.030499541,1,1.014586554
processed_5860.png,1.030499541,1,1.014586554
processed_1721.png,1.030499541,1,1.014586554
processed_3654.png,0.965586184,1,0.983276023
processed_6411.png,1.030499541,1,1.014586554
processed_9728.png,1.030499541,1,1.014586554
processed_8053.png,1.030499541,1,1.014586554
processed_5425.png,0.925015336,1,0.964262136
processed_2128.png,0.957472014,1,0.97943787
processed_7928.png,1.030499541,1,1.014586554
processed_4546.png,1.030499541,1,1.014586554
processed_1331.png,0.864159064,1,0.936608759
processed_4912.png,1.030499541,1,1.014586554
processed_3504.png,1.030499541,1,1.014586554
processed_1959.png,0.977757438,1,0.989065584
processed_3886.png,0.969643269,1,0.985201591
processed_5549.png,0.957472014,1,0.97943787
processed_3630.png,1.030499541,1,1.014586554
processed_6509.png,1.030499541,1,1.014586554
processed_5697.png,1.030499541,1,1.014586554
processed_1260.png,0.977757438,1,0.989065584
processed_4910.png,1.030499541,1,1.014586554
processed_7246.png,0.973700353,1,0.987131453
processed_2254.png,1.030499541,1,1.014586554
processed_6843.png,1.030499541,1,1.014586554
processed_1717.png,1.030499541,1,1.014586554
processed_5219.png,1.030499541,1,1.014586554
processed_4018.png,1.030499541,1,1.014586554
processed_1824.png,1.030499541,1,1.014586554
processed_6900.png,0.957472014,1,0.97943787
processed_4872.png,1.030499541,1,1.014586554
processed_5956.png,1.030499541,1,1.014586554
processed_3050.png,1.030499541,1,1.014586554
processed_4178.png,1.030499541,1,1.014586554
processed_5746.png,1.030499541,1,1.014586554
processed_7138.png,1.030499541,1,1.014586554
processed_6671.png,1.030499541,1,1.014586554
processed_2594.png,1.030499541,1,1.014586554
processed_6042.png,1.030499541,1,1.014586554
processed_5793.png,0.961529099,1,0.981354774
processed_9781.png,0.920958251,1,0.9623855
processed_1582.png,0.957472014,1,0.97943787
processed_7540.png,1.030499541,1,1.014586554
processed_2936.png,0.977757438,1,0.989065584
processed_4826.png,0.965586184,1,0.983276023
processed_1944.png,1.030499541,1,1.014586554
processed_8610.png,1.030499541,1,1.014586554
processed_5780.png,1.030499541,1,1.014586554
processed_2473.png,0.961529099,1,0.981354774
processed_7061.png,1.030499541,1,1.014586554
processed_5529.png,1.030499541,1,1.014586554
processed_7822.png,1.030499541,1,1.014586554
processed_4341.png,1.030499541,1,1.014586554
processed_9227.png,0.864159064,1,0.936608759
processed_8461.png,1.030499541,1,1.014586554
processed_1988.png,0.880387403,1,0.943877
processed_7113.png,1.030499541,1,1.014586554
processed_250.png,0.953414929,1,0.977525336
processed_7666.png,1.030499541,1,1.014586554
processed_608.png,0.973700353,1,0.987131453
processed_4132.png,1.030499541,1,1.014586554
processed_3268.png,0.957472014,1,0.97943787
processed_2123.png,1.030499541,1,1.014586554
processed_5811.png,1.030499541,1,1.014586554
processed_9653.png,1.030499541,1,1.014586554
processed_5299.png,1.030499541,1,1.014586554
processed_5651.png,1.030499541,1,1.014586554
processed_3024.png,1.030499541,1,1.014586554
processed_2103.png,1.030499541,1,1.014586554
processed_3334.png,1.030499541,1,1.014586554
processed_6442.png,0.977757438,1,0.989065584
processed_9249.png,1.030499541,1,1.014586554
processed_4379.png,1.030499541,1,1.014586554
processed_3730.png,0.949357845,1,0.975617197
processed_9981.png,1.030499541,1,1.014586554
processed_4538.png,1.030499541,1,1.014586554
processed_5483.png,1.030499541,1,1.014586554
processed_8007.png,1.030499541,1,1.014586554
processed_5548.png,0.977757438,1,0.989065584
processed_1052.png,1.030499541,1,1.014586554
processed_125.png,1.030499541,1,1.014586554
processed_391.png,1.030499541,1,1.014586554
processed_5231.png,0.973700353,1,0.987131453
processed_7028.png,1.030499541,1,1.014586554
processed_1693.png,1.030499541,1,1.014586554
processed_4493.png,1.030499541,1,1.014586554
processed_5160.png,1.030499541,1,1.014586554
processed_2083.png,0.94530076,1,0.973713481
processed_5049.png,1.030499541,1,1.014586554
processed_4037.png,1.030499541,1,1.014586554
processed_9520.png,1.030499541,1,1.014586554
processed_3701.png,0.961529099,1,0.981354774
processed_8257.png,1.030499541,1,1.014586554
processed_7375.png,0.969643269,1,0.985201591
processed_6489.png,1.030499541,1,1.014586554
processed_6725.png,0.981814523,1,0.991003958
processed_3945.png,1.030499541,1,1.014586554
processed_901.png,1.030499541,1,1.014586554
processed_3708.png,0.977757438,1,0.989065584
processed_4885.png,0.957472014,1,0.97943787
processed_7279.png,1.030499541,1,1.014586554
processed_5163.png,1.030499541,1,1.014586554
processed_9451.png,1.030499541,1,1.014586554
processed_5197.png,1.030499541,1,1.014586554
processed_539.png,0.916901166,1,0.960513471
processed_9442.png,1.030499541,1,1.014586554
processed_2207.png,1.030499541,1,1.014586554
processed_696.png,0.900672827,1,0.95307196
processed_9294.png,0.953414929,1,0.977525336
processed_1881.png,1.030499541,1,1.014586554
processed_4503.png,1.030499541,1,1.014586554
processed_3691.png,1.030499541,1,1.014586554
processed_2758.png,0.880387403,1,0.943877
processed_843.png,1.030499541,1,1.014586554
processed_8964.png,1.030499541,1,1.014586554
processed_8408.png,1.030499541,1,1.014586554
processed_3495.png,1.030499541,1,1.014586554
processed_6732.png,1.030499541,1,1.014586554
processed_8173.png,1.030499541,1,1.014586554
processed_549.png,1.030499541,1,1.014586554
processed_520.png,1.030499541,1,1.014586554
processed_8198.png,1.030499541,1,1.014586554
processed_8566.png,0.961529099,1,0.981354774
processed_804.png,0.973700353,1,0.987131453
processed_3000.png,0.973700353,1,0.987131453
processed_1000.png,1.030499541,1,1.014586554
processed_1185.png,1.030499541,1,1.014586554
processed_840.png,1.030499541,1,1.014586554
processed_9124.png,1.030499541,1,1.014586554
processed_9117.png,1.030499541,1,1.014586554
processed_6029.png,0.961529099,1,0.981354774
processed_4674.png,0.957472014,1,0.97943787
processed_2335.png,0.900672827,1,0.95307196
processed_8724.png,1.030499541,1,1.014586554
processed_7633.png,0.965586184,1,0.983276023
processed_8733.png,1.030499541,1,1.014586554
processed_9097.png,1.030499541,1,1.014586554
processed_5560.png,1.030499541,1,1.014586554
processed_7052.png,1.030499541,1,1.014586554
processed_256.png,1.030499541,1,1.014586554
processed_8139.png,0.965586184,1,0.983276023
processed_97.png,0.977757438,1,0.989065584
processed_8434.png,0.880387403,1,0.943877
processed_4704.png,1.030499541,1,1.014586554
processed_380.png,0.94530076,1,0.973713481
processed_2893.png,1.030499541,1,1.014586554
processed_1815.png,0.900672827,1,0.95307196
processed_4985.png,1.030499541,1,1.014586554
processed_1232.png,0.856044894,1,0.933004508
processed_5931.png,1.030499541,1,1.014586554
processed_5788.png,1.030499541,1,1.014586554
processed_7705.png,0.920958251,1,0.9623855
processed_1053.png,1.030499541,1,1.014586554
processed_8917.png,1.030499541,1,1.014586554
processed_3880.png,1.030499541,1,1.014586554
processed_8806.png,1.030499541,1,1.014586554
processed_2010.png,1.030499541,1,1.014586554
processed_199.png,1.030499541,1,1.014586554
processed_4395.png,1.030499541,1,1.014586554
processed_5518.png,0.965586184,1,0.983276023
processed_7520.png,0.965586184,1,0.983276023
processed_17.png,1.030499541,1,1.014586554
processed_7916.png,0.957472014,1,0.97943787
processed_8950.png,1.030499541,1,1.014586554
processed_7792.png,1.030499541,1,1.014586554
processed_1838.png,1.030499541,1,1.014586554
processed_4515.png,0.957472014,1,0.97943787
processed_2689.png,1.030499541,1,1.014586554
processed_8428.png,0.969643269,1,0.985201591
processed_1592.png,1.030499541,1,1.014586554
processed_46.png,1.030499541,1,1.014586554
processed_2311.png,1.030499541,1,1.014586554
processed_4415.png,1.030499541,1,1.014586554
processed_8328.png,0.860101979,1,0.93480412
processed_9636.png,1.030499541,1,1.014586554
processed_6228.png,1.030499541,1,1.014586554
processed_9207.png,0.916901166,1,0.960513471
processed_4957.png,0.880387403,1,0.943877
processed_6937.png,1.030499541,1,1.014586554
processed_2695.png,1.030499541,1,1.014586554
processed_4465.png,1.030499541,1,1.014586554
processed_2375.png,0.864159064,1,0.936608759
processed_9540.png,1.030499541,1,1.014586554
processed_3919.png,0.953414929,1,0.977525336
processed_2506.png,1.030499541,1,1.014586554
processed_4195.png,1.030499541,1,1.014586554
processed_25.png,0.969643269,1,0.985201591
processed_9805.png,1.030499541,1,1.014586554
processed_5499.png,0.957472014,1,0.97943787
processed_2809.png,0.957472014,1,0.97943787
processed_72.png,0.920958251,1,0.9623855
processed_4269.png,1.030499541,1,1.014586554
processed_858.png,1.030499541,1,1.014586554
processed_7235.png,1.030499541,1,1.014586554
processed_9715.png,1.030499541,1,1.014586554
processed_4153.png,0.973700353,1,0.987131453
processed_9938.png,0.916901166,1,0.960513471
processed_7374.png,1.030499541,1,1.014586554
processed_5920.png,1.030499541,1,1.014586554
processed_8116.png,0.969643269,1,0.985201591
processed_6350.png,1.030499541,1,1.014586554
processed_9017.png,0.969643269,1,0.985201591
processed_7195.png,1.030499541,1,1.014586554
processed_3033.png,1.030499541,1,1.014586554
processed_7735.png,0.912844081,1,0.958646075
processed_1524.png,1.030499541,1,1.014586554
processed_7367.png,1.030499541,1,1.014586554
processed_4082.png,0.957472014,1,0.97943787
processed_9826.png,1.030499541,1,1.014586554
processed_8464.png,1.030499541,1,1.014586554
processed_2085.png,0.957472014,1,0.97943787
processed_3935.png,0.916901166,1,0.960513471
processed_4697.png,0.925015336,1,0.964262136
processed_3827.png,0.977757438,1,0.989065584
processed_5030.png,1.030499541,1,1.014586554
processed_9788.png,0.94530076,1,0.973713481
processed_8900.png,0.957472014,1,0.97943787
